,company_name,company_rating,old,total_employees,cities,type,industry
2796,IBM,4.1, 113 years old , 1 Lakh+ Employees , Armonk +149 more, Public ,IT Services & Consulting 
2797,Reliance Retail,4.0, 18 years old , 1 Lakh+ Employees , Navi Mumbai +1013 more,,
2798,HDB Financial Services,4.0, 17 years old , 1 Lakh+ Employees , Ahmedabad +959 more,,
2799,Larsen & Toubro Limited,4.1, 86 years old , 10k-50k Employees , Mumbai +623 more, Public ,Engineering & Construction 
2800,TCS,3.8, 56 years old , 1 Lakh+ Employees , Mumbai +349 more, Public ,IT Services & Consulting 
2801,Accenture,4.0, 35 years old , 1 Lakh+ Employees , Dublin +181 more, Public ,IT Services & Consulting 
2802,Cognizant,3.9, 30 years old , 1 Lakh+ Employees , Teaneck. New Jersey. +169 more, Forbes Global 2000 ,IT Services & Consulting 
2803,Wipro,3.8, 79 years old , 1 Lakh+ Employees , Bangalore/Bengaluru +272 more, Public ,IT Services & Consulting 
2804,Capgemini,3.8, 57 years old , 1 Lakh+ Employees , Paris +142 more, Public ,IT Services & Consulting 
2805,HDFC Bank,4.0, 30 years old , 1 Lakh+ Employees , Mumbai +1560 more, Public ,Banking 
2806,ICICI Bank,4.0, 30 years old , 1 Lakh+ Employees , Mumbai +1295 more, Public ,Banking 
2807,Infosys,3.8, 43 years old , 1 Lakh+ Employees , Bengaluru/Bangalore +182 more, Public ,IT Services & Consulting 
2808,HCLTech,3.7, 33 years old , 1 Lakh+ Employees , Noida +184 more, Public ,IT Services & Consulting 
2809,Tech Mahindra,3.7, 38 years old , 1 Lakh+ Employees , Pune +269 more, Public ,IT Services & Consulting 
2810,Genpact,3.9, 27 years old , 1 Lakh+ Employees , New York +112 more, Public ,IT Services & Consulting 
2811,Axis Bank,3.9, 31 years old , 50k-1 Lakh Employees , Mumbai +1317 more, Public ,Banking 
2812,Teleperformance,3.8, 46 years old , 50k-1 Lakh Employees , Paris +192 more, Forbes Global 2000 ,BPO 
2813,Concentrix Corporation,3.9, 41 years old , 50k-1 Lakh Employees , Fremont +117 more, Public ,BPO 
2814,Jio,4.0, 6 years old , 50k-1 Lakh Employees , Navi Mumbai +1175 more, Public ,Telecom 
2815,Amazon,4.1, 30 years old , 1 Lakh+ Employees , Seattle +455 more, Public ,Internet 
2816,IBM,4.1, 113 years old , 1 Lakh+ Employees , Armonk +149 more, Public ,IT Services & Consulting 
2817,Reliance Retail,4.0, 18 years old , 1 Lakh+ Employees , Navi Mumbai +1013 more,,
2818,HDB Financial Services,4.0, 17 years old , 1 Lakh+ Employees , Ahmedabad +959 more,,
2819,Larsen & Toubro Limited,4.1, 86 years old , 10k-50k Employees , Mumbai +623 more, Public ,Engineering & Construction 
2820,TCS,3.8, 56 years old , 1 Lakh+ Employees , Mumbai +349 more, Public ,IT Services & Consulting 
2821,Accenture,4.0, 35 years old , 1 Lakh+ Employees , Dublin +181 more, Public ,IT Services & Consulting 
2822,Cognizant,3.9, 30 years old , 1 Lakh+ Employees , Teaneck. New Jersey. +169 more, Forbes Global 2000 ,IT Services & Consulting 
2823,Wipro,3.8, 79 years old , 1 Lakh+ Employees , Bangalore/Bengaluru +272 more, Public ,IT Services & Consulting 
2824,Capgemini,3.8, 57 years old , 1 Lakh+ Employees , Paris +142 more, Public ,IT Services & Consulting 
2825,HDFC Bank,4.0, 30 years old , 1 Lakh+ Employees , Mumbai +1560 more, Public ,Banking 
2826,ICICI Bank,4.0, 30 years old , 1 Lakh+ Employees , Mumbai +1295 more, Public ,Banking 
2827,Infosys,3.8, 43 years old , 1 Lakh+ Employees , Bengaluru/Bangalore +182 more, Public ,IT Services & Consulting 
2828,HCLTech,3.7, 33 years old , 1 Lakh+ Employees , Noida +184 more, Public ,IT Services & Consulting 
2829,Tech Mahindra,3.7, 38 years old , 1 Lakh+ Employees , Pune +269 more, Public ,IT Services & Consulting 
2830,Genpact,3.9, 27 years old , 1 Lakh+ Employees , New York +112 more, Public ,IT Services & Consulting 
2831,Axis Bank,3.9, 31 years old , 50k-1 Lakh Employees , Mumbai +1317 more, Public ,Banking 
2832,Teleperformance,3.8, 46 years old , 50k-1 Lakh Employees , Paris +192 more, Forbes Global 2000 ,BPO 
2833,Concentrix Corporation,3.9, 41 years old , 50k-1 Lakh Employees , Fremont +117 more, Public ,BPO 
2834,Jio,4.0, 6 years old , 50k-1 Lakh Employees , Navi Mumbai +1175 more, Public ,Telecom 
2835,Amazon,4.1, 30 years old , 1 Lakh+ Employees , Seattle +455 more, Public ,Internet 
2836,IBM,4.1, 113 years old , 1 Lakh+ Employees , Armonk +149 more, Public ,IT Services & Consulting 
2837,Reliance Retail,4.0, 18 years old , 1 Lakh+ Employees , Navi Mumbai +1013 more,,
2838,HDB Financial Services,4.0, 17 years old , 1 Lakh+ Employees , Ahmedabad +959 more,,
2839,Larsen & Toubro Limited,4.1, 86 years old , 10k-50k Employees , Mumbai +623 more, Public ,Engineering & Construction 
2840,TCS,3.8, 56 years old , 1 Lakh+ Employees , Mumbai +349 more, Public ,IT Services & Consulting 
2841,Accenture,4.0, 35 years old , 1 Lakh+ Employees , Dublin +181 more, Public ,IT Services & Consulting 
2842,Cognizant,3.9, 30 years old , 1 Lakh+ Employees , Teaneck. New Jersey. +169 more, Forbes Global 2000 ,IT Services & Consulting 
2843,Wipro,3.8, 79 years old , 1 Lakh+ Employees , Bangalore/Bengaluru +272 more, Public ,IT Services & Consulting 
2844,Capgemini,3.8, 57 years old , 1 Lakh+ Employees , Paris +142 more, Public ,IT Services & Consulting 
2845,HDFC Bank,4.0, 30 years old , 1 Lakh+ Employees , Mumbai +1560 more, Public ,Banking 
2846,ICICI Bank,4.0, 30 years old , 1 Lakh+ Employees , Mumbai +1295 more, Public ,Banking 
2847,Infosys,3.8, 43 years old , 1 Lakh+ Employees , Bengaluru/Bangalore +182 more, Public ,IT Services & Consulting 
2848,HCLTech,3.7, 33 years old , 1 Lakh+ Employees , Noida +184 more, Public ,IT Services & Consulting 
2849,Tech Mahindra,3.7, 38 years old , 1 Lakh+ Employees , Pune +269 more, Public ,IT Services & Consulting 
2850,Genpact,3.9, 27 years old , 1 Lakh+ Employees , New York +112 more, Public ,IT Services & Consulting 
2851,Axis Bank,3.9, 31 years old , 50k-1 Lakh Employees , Mumbai +1317 more, Public ,Banking 
2852,Teleperformance,3.8, 46 years old , 50k-1 Lakh Employees , Paris +192 more, Forbes Global 2000 ,BPO 
2853,Concentrix Corporation,3.9, 41 years old , 50k-1 Lakh Employees , Fremont +117 more, Public ,BPO 
2854,Jio,4.0, 6 years old , 50k-1 Lakh Employees , Navi Mumbai +1175 more, Public ,Telecom 
2855,Amazon,4.1, 30 years old , 1 Lakh+ Employees , Seattle +455 more, Public ,Internet 
2856,IBM,4.1, 113 years old , 1 Lakh+ Employees , Armonk +149 more, Public ,IT Services & Consulting 
2857,Reliance Retail,4.0, 18 years old , 1 Lakh+ Employees , Navi Mumbai +1013 more,,
2858,HDB Financial Services,4.0, 17 years old , 1 Lakh+ Employees , Ahmedabad +959 more,,
2859,Larsen & Toubro Limited,4.1, 86 years old , 10k-50k Employees , Mumbai +623 more, Public ,Engineering & Construction 
2860,TCS,3.8, 56 years old , 1 Lakh+ Employees , Mumbai +349 more, Public ,IT Services & Consulting 
2861,Accenture,4.0, 35 years old , 1 Lakh+ Employees , Dublin +181 more, Public ,IT Services & Consulting 
2862,Cognizant,3.9, 30 years old , 1 Lakh+ Employees , Teaneck. New Jersey. +169 more, Forbes Global 2000 ,IT Services & Consulting 
2863,Wipro,3.8, 79 years old , 1 Lakh+ Employees , Bangalore/Bengaluru +272 more, Public ,IT Services & Consulting 
2864,Capgemini,3.8, 57 years old , 1 Lakh+ Employees , Paris +142 more, Public ,IT Services & Consulting 
2865,HDFC Bank,4.0, 30 years old , 1 Lakh+ Employees , Mumbai +1560 more, Public ,Banking 
2866,ICICI Bank,4.0, 30 years old , 1 Lakh+ Employees , Mumbai +1295 more, Public ,Banking 
2867,Infosys,3.8, 43 years old , 1 Lakh+ Employees , Bengaluru/Bangalore +182 more, Public ,IT Services & Consulting 
2868,HCLTech,3.7, 33 years old , 1 Lakh+ Employees , Noida +184 more, Public ,IT Services & Consulting 
2869,Tech Mahindra,3.7, 38 years old , 1 Lakh+ Employees , Pune +269 more, Public ,IT Services & Consulting 
2870,Genpact,3.9, 27 years old , 1 Lakh+ Employees , New York +112 more, Public ,IT Services & Consulting 
2871,Axis Bank,3.9, 31 years old , 50k-1 Lakh Employees , Mumbai +1317 more, Public ,Banking 
2872,Teleperformance,3.8, 46 years old , 50k-1 Lakh Employees , Paris +192 more, Forbes Global 2000 ,BPO 
2873,Concentrix Corporation,3.9, 41 years old , 50k-1 Lakh Employees , Fremont +117 more, Public ,BPO 
2874,Jio,4.0, 6 years old , 50k-1 Lakh Employees , Navi Mumbai +1175 more, Public ,Telecom 
2875,Amazon,4.1, 30 years old , 1 Lakh+ Employees , Seattle +455 more, Public ,Internet 
2876,IBM,4.1, 113 years old , 1 Lakh+ Employees , Armonk +149 more, Public ,IT Services & Consulting 
2877,Reliance Retail,4.0, 18 years old , 1 Lakh+ Employees , Navi Mumbai +1013 more,,
2878,HDB Financial Services,4.0, 17 years old , 1 Lakh+ Employees , Ahmedabad +959 more,,
2879,Larsen & Toubro Limited,4.1, 86 years old , 10k-50k Employees , Mumbai +623 more, Public ,Engineering & Construction 
2880,TCS,3.8, 56 years old , 1 Lakh+ Employees , Mumbai +349 more, Public ,IT Services & Consulting 
2881,Accenture,4.0, 35 years old , 1 Lakh+ Employees , Dublin +181 more, Public ,IT Services & Consulting 
2882,Cognizant,3.9, 30 years old , 1 Lakh+ Employees , Teaneck. New Jersey. +169 more, Forbes Global 2000 ,IT Services & Consulting 
2883,Wipro,3.8, 79 years old , 1 Lakh+ Employees , Bangalore/Bengaluru +272 more, Public ,IT Services & Consulting 
2884,Capgemini,3.8, 57 years old , 1 Lakh+ Employees , Paris +142 more, Public ,IT Services & Consulting 
2885,HDFC Bank,4.0, 30 years old , 1 Lakh+ Employees , Mumbai +1560 more, Public ,Banking 
2886,ICICI Bank,4.0, 30 years old , 1 Lakh+ Employees , Mumbai +1295 more, Public ,Banking 
2887,Infosys,3.8, 43 years old , 1 Lakh+ Employees , Bengaluru/Bangalore +182 more, Public ,IT Services & Consulting 
2888,HCLTech,3.7, 33 years old , 1 Lakh+ Employees , Noida +184 more, Public ,IT Services & Consulting 
2889,Tech Mahindra,3.7, 38 years old , 1 Lakh+ Employees , Pune +269 more, Public ,IT Services & Consulting 
2890,Genpact,3.9, 27 years old , 1 Lakh+ Employees , New York +112 more, Public ,IT Services & Consulting 
2891,Axis Bank,3.9, 31 years old , 50k-1 Lakh Employees , Mumbai +1317 more, Public ,Banking 
2892,Teleperformance,3.8, 46 years old , 50k-1 Lakh Employees , Paris +192 more, Forbes Global 2000 ,BPO 
2893,Concentrix Corporation,3.9, 41 years old , 50k-1 Lakh Employees , Fremont +117 more, Public ,BPO 
2894,Jio,4.0, 6 years old , 50k-1 Lakh Employees , Navi Mumbai +1175 more, Public ,Telecom 
2895,Amazon,4.1, 30 years old , 1 Lakh+ Employees , Seattle +455 more, Public ,Internet 
2896,IBM,4.1, 113 years old , 1 Lakh+ Employees , Armonk +149 more, Public ,IT Services & Consulting 
2897,Reliance Retail,4.0, 18 years old , 1 Lakh+ Employees , Navi Mumbai +1013 more,,
2898,HDB Financial Services,4.0, 17 years old , 1 Lakh+ Employees , Ahmedabad +959 more,,
2899,Larsen & Toubro Limited,4.1, 86 years old , 10k-50k Employees , Mumbai +623 more, Public ,Engineering & Construction 
2900,TCS,3.8, 56 years old , 1 Lakh+ Employees , Mumbai +349 more, Public ,IT Services & Consulting 
2901,Accenture,4.0, 35 years old , 1 Lakh+ Employees , Dublin +181 more, Public ,IT Services & Consulting 
2902,Cognizant,3.9, 30 years old , 1 Lakh+ Employees , Teaneck. New Jersey. +169 more, Forbes Global 2000 ,IT Services & Consulting 
2903,Wipro,3.8, 79 years old , 1 Lakh+ Employees , Bangalore/Bengaluru +272 more, Public ,IT Services & Consulting 
2904,Capgemini,3.8, 57 years old , 1 Lakh+ Employees , Paris +142 more, Public ,IT Services & Consulting 
2905,HDFC Bank,4.0, 30 years old , 1 Lakh+ Employees , Mumbai +1560 more, Public ,Banking 
2906,ICICI Bank,4.0, 30 years old , 1 Lakh+ Employees , Mumbai +1295 more, Public ,Banking 
2907,Infosys,3.8, 43 years old , 1 Lakh+ Employees , Bengaluru/Bangalore +182 more, Public ,IT Services & Consulting 
2908,HCLTech,3.7, 33 years old , 1 Lakh+ Employees , Noida +184 more, Public ,IT Services & Consulting 
2909,Tech Mahindra,3.7, 38 years old , 1 Lakh+ Employees , Pune +269 more, Public ,IT Services & Consulting 
2910,Genpact,3.9, 27 years old , 1 Lakh+ Employees , New York +112 more, Public ,IT Services & Consulting 
2911,Axis Bank,3.9, 31 years old , 50k-1 Lakh Employees , Mumbai +1317 more, Public ,Banking 
2912,Teleperformance,3.8, 46 years old , 50k-1 Lakh Employees , Paris +192 more, Forbes Global 2000 ,BPO 
2913,Concentrix Corporation,3.9, 41 years old , 50k-1 Lakh Employees , Fremont +117 more, Public ,BPO 
2914,Jio,4.0, 6 years old , 50k-1 Lakh Employees , Navi Mumbai +1175 more, Public ,Telecom 
2915,Amazon,4.1, 30 years old , 1 Lakh+ Employees , Seattle +455 more, Public ,Internet 
2916,IBM,4.1, 113 years old , 1 Lakh+ Employees , Armonk +149 more, Public ,IT Services & Consulting 
2917,Reliance Retail,4.0, 18 years old , 1 Lakh+ Employees , Navi Mumbai +1013 more,,
2918,HDB Financial Services,4.0, 17 years old , 1 Lakh+ Employees , Ahmedabad +959 more,,
2919,Larsen & Toubro Limited,4.1, 86 years old , 10k-50k Employees , Mumbai +623 more, Public ,Engineering & Construction 
2920,TCS,3.8, 56 years old , 1 Lakh+ Employees , Mumbai +349 more, Public ,IT Services & Consulting 
2921,Accenture,4.0, 35 years old , 1 Lakh+ Employees , Dublin +181 more, Public ,IT Services & Consulting 
2922,Cognizant,3.9, 30 years old , 1 Lakh+ Employees , Teaneck. New Jersey. +169 more, Forbes Global 2000 ,IT Services & Consulting 
2923,Wipro,3.8, 79 years old , 1 Lakh+ Employees , Bangalore/Bengaluru +272 more, Public ,IT Services & Consulting 
2924,Capgemini,3.8, 57 years old , 1 Lakh+ Employees , Paris +142 more, Public ,IT Services & Consulting 
2925,HDFC Bank,4.0, 30 years old , 1 Lakh+ Employees , Mumbai +1560 more, Public ,Banking 
2926,ICICI Bank,4.0, 30 years old , 1 Lakh+ Employees , Mumbai +1295 more, Public ,Banking 
2927,Infosys,3.8, 43 years old , 1 Lakh+ Employees , Bengaluru/Bangalore +182 more, Public ,IT Services & Consulting 
2928,HCLTech,3.7, 33 years old , 1 Lakh+ Employees , Noida +184 more, Public ,IT Services & Consulting 
2929,Tech Mahindra,3.7, 38 years old , 1 Lakh+ Employees , Pune +269 more, Public ,IT Services & Consulting 
2930,Genpact,3.9, 27 years old , 1 Lakh+ Employees , New York +112 more, Public ,IT Services & Consulting 
2931,Axis Bank,3.9, 31 years old , 50k-1 Lakh Employees , Mumbai +1317 more, Public ,Banking 
2932,Teleperformance,3.8, 46 years old , 50k-1 Lakh Employees , Paris +192 more, Forbes Global 2000 ,BPO 
2933,Concentrix Corporation,3.9, 41 years old , 50k-1 Lakh Employees , Fremont +117 more, Public ,BPO 
2934,Jio,4.0, 6 years old , 50k-1 Lakh Employees , Navi Mumbai +1175 more, Public ,Telecom 
2935,Amazon,4.1, 30 years old , 1 Lakh+ Employees , Seattle +455 more, Public ,Internet 
2936,IBM,4.1, 113 years old , 1 Lakh+ Employees , Armonk +149 more, Public ,IT Services & Consulting 
2937,Reliance Retail,4.0, 18 years old , 1 Lakh+ Employees , Navi Mumbai +1013 more,,
2938,HDB Financial Services,4.0, 17 years old , 1 Lakh+ Employees , Ahmedabad +959 more,,
2939,Larsen & Toubro Limited,4.1, 86 years old , 10k-50k Employees , Mumbai +623 more, Public ,Engineering & Construction 
2940,TCS,3.8, 56 years old , 1 Lakh+ Employees , Mumbai +349 more, Public ,IT Services & Consulting 
2941,Accenture,4.0, 35 years old , 1 Lakh+ Employees , Dublin +181 more, Public ,IT Services & Consulting 
2942,Cognizant,3.9, 30 years old , 1 Lakh+ Employees , Teaneck. New Jersey. +169 more, Forbes Global 2000 ,IT Services & Consulting 
2943,Wipro,3.8, 79 years old , 1 Lakh+ Employees , Bangalore/Bengaluru +272 more, Public ,IT Services & Consulting 
2944,Capgemini,3.8, 57 years old , 1 Lakh+ Employees , Paris +142 more, Public ,IT Services & Consulting 
2945,HDFC Bank,4.0, 30 years old , 1 Lakh+ Employees , Mumbai +1560 more, Public ,Banking 
2946,ICICI Bank,4.0, 30 years old , 1 Lakh+ Employees , Mumbai +1295 more, Public ,Banking 
2947,Infosys,3.8, 43 years old , 1 Lakh+ Employees , Bengaluru/Bangalore +182 more, Public ,IT Services & Consulting 
2948,HCLTech,3.7, 33 years old , 1 Lakh+ Employees , Noida +184 more, Public ,IT Services & Consulting 
2949,Tech Mahindra,3.7, 38 years old , 1 Lakh+ Employees , Pune +269 more, Public ,IT Services & Consulting 
2950,Genpact,3.9, 27 years old , 1 Lakh+ Employees , New York +112 more, Public ,IT Services & Consulting 
2951,Axis Bank,3.9, 31 years old , 50k-1 Lakh Employees , Mumbai +1317 more, Public ,Banking 
2952,Teleperformance,3.8, 46 years old , 50k-1 Lakh Employees , Paris +192 more, Forbes Global 2000 ,BPO 
2953,Concentrix Corporation,3.9, 41 years old , 50k-1 Lakh Employees , Fremont +117 more, Public ,BPO 
2954,Jio,4.0, 6 years old , 50k-1 Lakh Employees , Navi Mumbai +1175 more, Public ,Telecom 
2955,Amazon,4.1, 30 years old , 1 Lakh+ Employees , Seattle +455 more, Public ,Internet 
2956,IBM,4.1, 113 years old , 1 Lakh+ Employees , Armonk +149 more, Public ,IT Services & Consulting 
2957,Reliance Retail,4.0, 18 years old , 1 Lakh+ Employees , Navi Mumbai +1013 more,,
2958,HDB Financial Services,4.0, 17 years old , 1 Lakh+ Employees , Ahmedabad +959 more,,
2959,Larsen & Toubro Limited,4.1, 86 years old , 10k-50k Employees , Mumbai +623 more, Public ,Engineering & Construction 
2960,TCS,3.8, 56 years old , 1 Lakh+ Employees , Mumbai +349 more, Public ,IT Services & Consulting 
2961,Accenture,4.0, 35 years old , 1 Lakh+ Employees , Dublin +181 more, Public ,IT Services & Consulting 
2962,Cognizant,3.9, 30 years old , 1 Lakh+ Employees , Teaneck. New Jersey. +169 more, Forbes Global 2000 ,IT Services & Consulting 
2963,Wipro,3.8, 79 years old , 1 Lakh+ Employees , Bangalore/Bengaluru +272 more, Public ,IT Services & Consulting 
2964,Capgemini,3.8, 57 years old , 1 Lakh+ Employees , Paris +142 more, Public ,IT Services & Consulting 
2965,HDFC Bank,4.0, 30 years old , 1 Lakh+ Employees , Mumbai +1560 more, Public ,Banking 
2966,ICICI Bank,4.0, 30 years old , 1 Lakh+ Employees , Mumbai +1295 more, Public ,Banking 
2967,Infosys,3.8, 43 years old , 1 Lakh+ Employees , Bengaluru/Bangalore +182 more, Public ,IT Services & Consulting 
2968,HCLTech,3.7, 33 years old , 1 Lakh+ Employees , Noida +184 more, Public ,IT Services & Consulting 
2969,Tech Mahindra,3.7, 38 years old , 1 Lakh+ Employees , Pune +269 more, Public ,IT Services & Consulting 
2970,Genpact,3.9, 27 years old , 1 Lakh+ Employees , New York +112 more, Public ,IT Services & Consulting 
2971,Axis Bank,3.9, 31 years old , 50k-1 Lakh Employees , Mumbai +1317 more, Public ,Banking 
2972,Teleperformance,3.8, 46 years old , 50k-1 Lakh Employees , Paris +192 more, Forbes Global 2000 ,BPO 
2973,Concentrix Corporation,3.9, 41 years old , 50k-1 Lakh Employees , Fremont +117 more, Public ,BPO 
2974,Jio,4.0, 6 years old , 50k-1 Lakh Employees , Navi Mumbai +1175 more, Public ,Telecom 
2975,Amazon,4.1, 30 years old , 1 Lakh+ Employees , Seattle +455 more, Public ,Internet 
2976,IBM,4.1, 113 years old , 1 Lakh+ Employees , Armonk +149 more, Public ,IT Services & Consulting 
2977,Reliance Retail,4.0, 18 years old , 1 Lakh+ Employees , Navi Mumbai +1013 more,,
2978,HDB Financial Services,4.0, 17 years old , 1 Lakh+ Employees , Ahmedabad +959 more,,
2979,Larsen & Toubro Limited,4.1, 86 years old , 10k-50k Employees , Mumbai +623 more, Public ,Engineering & Construction 
2980,TCS,3.8, 56 years old , 1 Lakh+ Employees , Mumbai +349 more, Public ,IT Services & Consulting 
2981,Accenture,4.0, 35 years old , 1 Lakh+ Employees , Dublin +181 more, Public ,IT Services & Consulting 
2982,Cognizant,3.9, 30 years old , 1 Lakh+ Employees , Teaneck. New Jersey. +169 more, Forbes Global 2000 ,IT Services & Consulting 
